time,id,status,currency,buying_power,regt_buying_power,daytrading_buying_power,cash,portfolio_value,pattern_day_trader,trading_blocked,transfers_blocked,account_blocked,created_at,trade_suspended_by_user,multiplier,shorting_enabled,equity,last_equity,long_market_value,short_market_value,initial_margin,maintenance_margin,last_maintenance_margin,sma,daytrade_count
2019-05-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9841.3,9841.3,0,5671.1,5408.36,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5408.36,5399.04,356.34,-619.08,487.71,106.9,107.44,0,0
2019-05-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,10197.64,10197.64,0,6027.44,5408.36,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5408.36,5408.36,0,-619.08,309.54,185.72,106.9,0,0
2019-05-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9577.04,9577.04,0,6648.04,5408.36,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5408.36,5408.36,0,-1239.68,619.84,186.18,185.72,0,0
2019-05-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8757.68,8757.68,0,7467.4,5408.36,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5408.36,5408.36,0,-2059.04,1029.52,245.81,186.18,0,0
2019-05-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8277.84,8277.84,0,6987.56,5408.36,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5408.36,5408.36,479.84,-2059.04,1269.44,143.95,245.81,0,0
2019-05-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7625.54,7625.54,0,6335.26,5408.36,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5408.36,5408.36,1132.1399999999999,-2059.04,1595.59,195.69,143.95,0,0
2019-05-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8244.62,8244.62,0,5716.18,5408.36,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5408.36,5408.36,1132.1399999999999,-1439.96,1286.05,195.69,195.69,0,0
2019-05-29 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8269.14,8269.14,0,5716.18,5409.76,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5409.76,5408.36,1121.98,-1428.4,1275.19,194.49,195.69,0,0
2019-05-30 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8267.8,8267.8,0,5716.18,5431.86,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5431.86,5409.76,1155.8,-1440.12,1297.96,194.34,194.49,0,0
2019-05-30 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8775.8,8775.8,0,6224.18,5431.86,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5431.86,5431.86,647.8,-1440.12,1043.96,194.34,194.34,0,0
2019-05-30 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9593.32,9593.32,0,5406.66,5431.86,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5431.86,5431.86,647.8,-622.6,635.2,194.34,194.34,0,0
2019-05-31 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9630.98,9630.98,0,5406.66,5435.85,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5435.85,5431.86,634.9499999999999,-605.76,620.36,190.48,194.34,0,0
2019-06-01 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9630.98,9630.98,0,5406.66,5435.85,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5435.85,5435.85,634.9499999999999,-605.76,620.36,190.48,190.48,0,0
2019-06-02 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9630.98,9630.98,0,5406.66,5435.85,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5435.85,5435.85,634.9499999999999,-605.76,620.36,190.48,190.48,0,0
2019-06-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9714.26,9714.26,0,5406.66,5467.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5467.84,5435.85,641.3,-580.12,610.71,192.39,190.48,0,0
2019-06-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9198.42,9198.42,0,5922.5,5467.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5467.84,5467.84,641.3,-1095.96,868.63,154.75,192.39,0,0
2019-06-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9839.72,9839.72,0,6563.8,5467.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5467.84,5467.84,0,-1095.96,547.98,154.75,154.75,0,0
2019-06-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,10419.84,10419.84,0,5983.68,5467.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5467.84,5467.84,0,-515.84,257.92,154.75,154.75,0,0
2019-06-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9604.24,9604.24,0,5168.08,5467.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5467.84,5467.84,815.6,-515.84,665.72,244.68,154.75,0,0
2019-06-04 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9596.88,9596.88,0,5168.08,5468.64,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5468.64,5467.84,820.48,-519.92,670.2,246.14,244.68,0,0
2019-06-05 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9607.08,9607.08,0,5168.08,5481.96,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5481.96,5468.64,835.36,-521.48,678.42,250.61,246.14,0,0
2019-06-05 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8973.44,8973.44,0,5801.72,5481.96,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5481.96,5481.96,835.36,-1155.12,995.24,190.09,250.61,0,0
2019-06-05 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9077.86,9077.86,0,5906.14,5481.96,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5481.96,5481.96,730.94,-1155.12,943.03,190.09,190.09,0,0
2019-06-05 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8420.62,8420.62,0,5248.89,5481.96,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5481.96,5481.96,1388.19,-1155.12,1271.65,197.17,190.09,0,0
2019-06-06 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8404.6,8404.6,0,5248.89,5482.51,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5482.51,5481.96,1397.02,-1163.4,1280.21,198.38,197.17,0,0
2019-06-06 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8536.84,8536.84,0,5381.14,5482.51,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5482.51,5482.51,1264.77,-1163.4,1214.09,158.7,198.38,0,0
2019-06-06 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9272.62,9272.62,0,6116.91,5482.51,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5482.51,5482.51,529.0,-1163.4,846.2,158.7,158.7,0,0
2019-06-06 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9798.54,9798.54,0,5590.99,5482.51,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5482.51,5482.51,529.0,-637.48,583.24,158.7,158.7,0,0
2019-06-07 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9780.5,9780.5,0,5590.99,5479.27,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5479.27,5482.51,533.16,-644.88,589.02,159.95,158.7,0,0
2019-06-08 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9780.5,9780.5,0,5590.99,5479.27,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5479.27,5479.27,533.16,-644.88,589.02,159.95,159.95,0,0
2019-06-09 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9780.5,9780.5,0,5590.99,5479.27,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5479.27,5479.27,533.16,-644.88,589.02,159.95,159.95,0,0
2019-06-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9887.22,9887.22,0,5590.99,5518.63,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5518.63,5479.27,538.84,-611.2,575.02,161.65,159.95,0,0
2019-06-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,10426.06,10426.06,0,6129.83,5518.63,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5518.63,5518.63,0,-611.2,305.6,183.36,161.65,0,0
2019-06-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,11037.26,11037.26,0,5518.63,5518.63,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5518.63,5518.63,0,0,0.0,0,183.36,0,0
2019-06-11 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,11037.26,11037.26,0,5518.63,5518.63,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5518.63,5518.63,0,0,0.0,0,0,0,0
2019-06-11 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,10357.66,10357.66,0,6198.23,5518.63,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5518.63,5518.63,0,-679.6,339.8,203.88,0,0,0
2019-06-11 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9757.46,9757.46,0,5598.03,5518.63,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5518.63,5518.63,600.2,-679.6,639.9,180.06,203.88,0,0
2019-06-12 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9778.06,9778.06,0,5598.03,5528.72,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5528.72,5518.63,605.04,-674.35,639.69,181.51,180.06,0,0
2019-06-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,9764.72,9764.72,0,5598.03,5524.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5524.49,5528.72,605.36,-678.9,642.13,181.61,181.51,0,0
2019-06-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8737.6,8737.6,0,6625.15,5524.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5524.49,5524.49,605.36,-1706.02,1155.69,308.14,181.61,0,0
2019-06-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8873.38,8873.38,0,6489.37,5524.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5524.49,5524.49,605.36,-1570.2399999999998,1087.8,308.14,308.14,0,0
2019-06-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8529.8,8529.8,0,6145.8,5524.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5524.49,5524.49,948.9300000000001,-1570.2399999999998,1259.59,103.07,308.14,0,0
2019-06-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8629.72,8629.72,0,6145.8,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5524.49,939.6504,-1533.8400000000001,1236.75,101.92,103.07,0,0
2019-06-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7866.24,7866.24,0,6909.29,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,939.6504,-2297.33,1618.49,229.05,101.92,0,0
2019-06-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7323.68,7323.68,0,6366.73,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,1482.2104,-2297.33,1889.77,162.77,229.05,0,0
2019-06-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7431.04,7431.04,0,6259.37,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,1482.2104,-2189.9700000000003,1836.09,162.77,162.77,0,0
2019-06-15 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7431.04,7431.04,0,6259.37,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,1482.2104,-2189.9700000000003,1836.09,162.77,162.77,0,0
2019-06-16 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7431.04,7431.04,0,6259.37,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,1482.2104,-2189.9700000000003,1836.09,162.77,162.77,0,0
2019-06-16 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6852.8,6852.8,0,6837.61,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,1482.2104,-2768.21,2125.21,173.47,162.77,0,0
2019-06-16 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6933.32,6933.32,0,6757.09,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,1482.2104,-2687.6899999999996,2084.95,173.47,173.47,0,0
2019-06-16 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6182.36,6182.36,0,6006.13,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,2233.1704,-2687.6899999999996,2460.43,225.29,173.47,0,0
2019-06-16 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6291.42,6291.42,0,5897.06,5551.61,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5551.61,5551.61,2233.1704,-2578.62,2405.9,225.29,225.29,0,0
2019-06-17 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6257.82,6257.82,0,5897.06,5546.46,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5546.46,5551.61,2242.25,-2592.85,2417.55,224.11,225.29,0,0
2019-06-18 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6229.34,6229.34,0,5897.06,5565.35,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5565.35,5546.46,2284.83,-2616.54,2450.68,233.18,224.11,0,0
2019-06-19 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6184.02,6184.02,0,5897.06,5568.17,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5568.17,5565.35,2311.71,-2640.6000000000004,2476.16,233.73,233.18,0,0
2019-06-20 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6129.28,6129.28,0,5897.06,5567.34,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5567.34,5568.17,2337.84,-2667.5582,2502.7,236.61,233.73,0,0
2019-06-21 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6126.62,6126.62,0,5897.06,5565.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5565.84,5567.34,2336.92,-2668.1400000000003,2502.53,235.79,236.61,0,0
2019-06-22 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6126.62,6126.62,0,5897.06,5565.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5565.84,5565.84,2336.92,-2668.1400000000003,2502.53,235.79,235.79,0,0
2019-06-23 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6126.62,6126.62,0,5897.06,5565.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5565.84,5565.84,2336.92,-2668.1400000000003,2502.53,235.79,235.79,0,0
2019-06-24 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6082.54,6082.54,0,5897.06,5539.18,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5539.18,5565.84,2318.9700000000003,-2676.85,2497.91,236.77,235.79,0,0
2019-06-25 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6181.22,6181.22,0,5897.06,5547.38,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5547.38,5539.18,2281.9300000000003,-2631.6099999999997,2456.77,234.11,236.77,0,0
2019-06-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6200.48,6200.48,0,5897.06,5569.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5569.3,5547.38,2305.1800000000003,-2632.94,2469.06,240.3,234.11,0,0
2019-06-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6349.52,6349.52,0,6046.1,5569.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5569.3,5569.3,2156.1400000000003,-2632.94,2394.54,240.3,240.3,0,0
2019-06-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6486.0,6486.0,0,6182.58,5569.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5569.3,5569.3,2019.66,-2632.94,2326.3,240.3,240.3,0,0
2019-06-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7287.0,7287.0,0,6983.59,5569.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5569.3,5569.3,1218.65,-2632.94,1925.8,179.82,240.3,0,0
2019-06-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7886.4,7886.4,0,6384.19,5569.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5569.3,5569.3,1218.65,-2033.54,1626.1,122.83,179.82,0,0
2019-06-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7968.26,7968.26,0,6302.35,5569.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5569.3,5569.3,1218.65,-1951.6999999999998,1585.17,122.83,122.83,0,0
2019-06-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8106.78,8106.78,0,6163.82,5569.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5569.3,5569.3,1218.65,-1813.1699999999998,1515.91,122.83,122.83,0,0
2019-06-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8216.94,8216.94,0,6053.65,5569.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5569.3,5569.3,1218.65,-1703.0,1460.83,122.83,122.83,0,0
2019-06-27 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8216.36,8216.36,0,6053.65,5577.51,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5577.51,5569.3,1231.26,-1707.395,1469.33,122.77,122.83,0,0
2019-06-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8132.62,8132.62,0,6053.65,5547.19,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5547.19,5577.51,1227.65,-1734.11,1480.88,121.62,122.77,0,0
2019-06-29 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8132.62,8132.62,0,6053.65,5547.19,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5547.19,5547.19,1227.65,-1734.11,1480.88,121.62,121.62,0,0
2019-06-30 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8132.62,8132.62,0,6053.65,5547.19,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5547.19,5547.19,1227.65,-1734.11,1480.88,121.62,121.62,0,0
2019-07-01 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8138.28,8138.28,0,6053.65,5560.22,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5560.22,5547.19,1244.3600000000001,-1737.79,1491.08,122.32,121.62,0,0
2019-07-02 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8119.88,8119.88,0,6053.65,5557.43,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5557.43,5560.22,1249.38,-1745.6,1497.49,123.4,122.32,0,0
2019-07-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8117.36,8117.36,0,6053.65,5567.76,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5567.76,5557.43,1266.135,-1752.03,1509.08,125.11,123.4,0,0
2019-07-04 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8117.36,8117.36,0,6053.65,5567.76,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5567.76,5567.76,1266.135,-1752.03,1509.08,125.11,125.11,0,0
2019-07-05 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8092.82,8092.82,0,6053.65,5558.27,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5558.27,5567.76,1264.17,-1759.55,1511.86,125.94,125.11,0,0
2019-07-06 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8092.82,8092.82,0,6053.65,5558.27,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5558.27,5558.27,1264.17,-1759.55,1511.86,125.94,125.94,0,0
2019-07-07 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8092.82,8092.82,0,6053.65,5558.27,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5558.27,5558.27,1264.17,-1759.55,1511.86,125.94,125.94,0,0
2019-07-08 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8067.34,8067.34,0,6053.65,5540.41,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5540.41,5558.27,1250.1213,-1763.3595,1506.74,124.7,125.94,0,0
2019-07-09 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8067.9,8067.9,0,6053.65,5547.29,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5547.29,5540.41,1260.1599999999999,-1766.52,1513.34,125.59,124.7,0,0
2019-07-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8074.54,8074.54,0,6053.65,5557.69,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5557.69,5547.29,1272.44,-1768.395,1520.42,126.82,125.59,0,0
2019-07-11 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8043.36,8043.36,0,6053.65,5550.35,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5550.35,5557.69,1277.02,-1780.32,1528.67,126.29,126.82,0,0
2019-07-12 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7962.54,7962.54,0,6053.65,5520.13,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5520.13,5550.35,1272.1,-1805.6200000000001,1538.86,127.39,126.29,0,0
2019-07-12 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7252.68,7252.68,0,6763.51,5520.13,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5520.13,5520.13,1272.1,-2515.48,1893.79,212.96,127.39,0,0
2019-07-12 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6846.2,6846.2,0,6357.03,5520.13,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5520.13,5520.13,1678.58,-2515.48,2097.03,121.94,212.96,0,0
2019-07-12 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6935.6,6935.6,0,6267.63,5520.13,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5520.13,5520.13,1678.58,-2426.08,2052.33,121.94,121.94,0,0
2019-07-12 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7050.18,7050.18,0,6153.04,5520.13,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5520.13,5520.13,1678.58,-2311.4900000000002,1995.04,121.94,121.94,0,0
2019-07-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7050.18,7050.18,0,6153.04,5520.13,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5520.13,5520.13,1678.58,-2311.4900000000002,1995.04,121.94,121.94,0,0
2019-07-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7050.18,7050.18,0,6153.04,5520.13,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5520.13,5520.13,1678.58,-2311.4900000000002,1995.04,121.94,121.94,0,0
2019-07-15 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7015.86,7015.86,0,6153.04,5511.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5511.49,5520.13,1682.7800000000002,-2324.33,2003.56,123.12,121.94,0,0
2019-07-16 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7015.86,7015.86,0,6153.04,5511.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5511.49,5511.49,1682.7800000000002,-2324.33,2003.56,123.12,123.12,0,0
